total customers served 3000
Average Wait time with 8 regular lanes and 4 express lanes is 39.69

Customer 638 Arrival: 431.54, End Shopping: 441.94, Wait Time: 1.51, End Checkout: 445.45
Customer 639 Arrival: 669.47, End Shopping: 720.07, Wait Time: 138.06, End Checkout: 862.43
Customer 640 Arrival: 167.41, End Shopping: 180.51, Wait Time: 3.37, End Checkout: 185.88
Customer 641 Arrival: 61.12, End Shopping: 68.38, Wait Time: 0.0, End Checkout: 70.48
Customer 642 Arrival: 433.64, End Shopping: 450.56, Wait Time: 2.61, End Checkout: 455.37
Customer 643 Arrival: 334.03, End Shopping: 344.37, Wait Time: 0.0, End Checkout: 346.47
Customer 644 Arrival: 554.48, End Shopping: 613.88, Wait Time: 102.41, End Checkout: 721.04
Customer 645 Arrival: 702.68, End Shopping: 748.69, Wait Time: 141.34, End Checkout: 894.18
Customer 646 Arrival: 649.27, End Shopping: 706.03, Wait Time: 140.05, End Checkout: 850.28
Customer 647 Arrival: 307.64, End Shopping: 348.14, Wait Time: 65.46, End Checkout: 417.85
Customer 648 Arrival: 525.77, End Shopping: 564.17, Wait Time: 96.86, End Checkout: 665.03
Customer 649 Arrival: 367.43, End Shopping: 368.71, Wait Time: 0.32, End Checkout: 370.23
Customer 650 Arrival: 200.47, End Shopping: 218.47, Wait Time: 32.29, End Checkout: 254.56
Customer 651 Arrival: 280.87, End Shopping: 287.11, Wait Time: 0.86, End Checkout: 289.57
Customer 652 Arrival: 712.44, End Shopping: 728.59, Wait Time: 140.41, End Checkout: 871.85
Customer 653 Arrival: 259.75, End Shopping: 298.23, Wait Time: 52.35, End Checkout: 354.43
Customer 654 Arrival: 209.27, End Shopping: 225.22, Wait Time: 0.78, End Checkout: 228.1
Customer 655 Arrival: 201.12, End Shopping: 206.6, Wait Time: 2.49, End Checkout: 210.49
Customer 656 Arrival: 129.77, End Shopping: 197.08, Wait Time: 25.13, End Checkout: 226.86
Customer 657 Arrival: 18.49, End Shopping: 53.69, Wait Time: 0.0, End Checkout: 57.29
Customer 658 Arrival: 337.59, End Shopping: 364.95, Wait Time: 65.07, End Checkout: 433.82
Customer 659 Arrival: 518.22, End Shopping: 534.88, Wait Time: 94.61, End Checkout: 632.34
Customer 660 Arrival: 230.51, End Shopping: 255.47, Wait Time: 41.84, End Checkout: 301.26
Customer 661 Arrival: 503.52, End Shopping: 514.8, Wait Time: 0.0, End Checkout: 516.6
Customer 662 Arrival: 593.75, End Shopping: 597.98, Wait Time: 1.18, End Checkout: 600.46
Customer 663 Arrival: 625.58, End Shopping: 631.73, Wait Time: 1.85, End Checkout: 635.08
Customer 664 Arrival: 598.74, End Shopping: 605.01, Wait Time: 0.75, End Checkout: 607.86
Customer 665 Arrival: 129.77, End Shopping: 130.31, Wait Time: 1.28, End Checkout: 132.69
Customer 666 Arrival: 2.79, End Shopping: 5.29, Wait Time: 0.0, End Checkout: 6.79
Customer 667 Arrival: 469.57, End Shopping: 475.37, Wait Time: 0.0, End Checkout: 477.37
Customer 668 Arrival: 585.76, End Shopping: 602.56, Wait Time: 101.11, End Checkout: 706.67
Customer 669 Arrival: 482.33, End Shopping: 523.67, Wait Time: 95.35, End Checkout: 622.97
Customer 670 Arrival: 318.46, End Shopping: 393.13, Wait Time: 72.8, End Checkout: 470.78
Customer 671 Arrival: 40.24, End Shopping: 72.14, Wait Time: 2.28, End Checkout: 77.52
Customer 672 Arrival: 80.29, End Shopping: 114.17, Wait Time: 7.77, End Checkout: 126.14
Customer 673 Arrival: 601.96, End Shopping: 619.81, Wait Time: 104.22, End Checkout: 727.78
Customer 674 Arrival: 635.82, End Shopping: 642.87, Wait Time: 1.51, End Checkout: 645.88
Customer 675 Arrival: 351.77, End Shopping: 364.67, Wait Time: 0.0, End Checkout: 366.67
Customer 676 Arrival: 547.98, End Shopping: 597.03, Wait Time: 106.94, End Checkout: 708.22
Customer 677 Arrival: 313.55, End Shopping: 319.3, Wait Time: 0.0, End Checkout: 320.8
Customer 678 Arrival: 570.06, End Shopping: 578.46, Wait Time: 1.29, End Checkout: 581.55
Customer 679 Arrival: 697.34, End Shopping: 720.65, Wait Time: 141.85, End Checkout: 866.35
Customer 680 Arrival: 683.29, End Shopping: 696.04, Wait Time: 132.84, End Checkout: 831.73
Customer 681 Arrival: 205.06, End Shopping: 210.1, Wait Time: -0.0, End Checkout: 211.7
Customer 682 Arrival: 695.83, End Shopping: 699.35, Wait Time: -0.0, End Checkout: 700.75
Customer 683 Arrival: 96.89, End Shopping: 115.93, Wait Time: 12.23, End Checkout: 131.01
Customer 684 Arrival: 549.63, End Shopping: 568.77, Wait Time: 94.43, End Checkout: 666.3
Customer 685 Arrival: 280.68, End Shopping: 284.7, Wait Time: 1.4, End Checkout: 287.4
Customer 686 Arrival: 568.46, End Shopping: 619.76, Wait Time: 111.52, End Checkout: 735.53
Customer 687 Arrival: 606.52, End Shopping: 634.92, Wait Time: 106.52, End Checkout: 745.44
Customer 688 Arrival: 323.22, End Shopping: 386.14, Wait Time: 67.4, End Checkout: 457.74
Customer 689 Arrival: 709.0, End Shopping: 753.1, Wait Time: 149.48, End Checkout: 906.68
Customer 690 Arrival: 545.53, End Shopping: 603.61, Wait Time: 109.46, End Checkout: 717.27
Customer 691 Arrival: 308.88, End Shopping: 321.18, Wait Time: 2.04, End Checkout: 325.22
Customer 692 Arrival: 56.86, End Shopping: 65.46, Wait Time: 0.0, End Checkout: 67.46
Customer 693 Arrival: 273.43, End Shopping: 291.07, Wait Time: 47.56, End Checkout: 341.33
Customer 694 Arrival: 61.4, End Shopping: 81.73, Wait Time: 3.7, End Checkout: 88.38
Customer 695 Arrival: 310.4, End Shopping: 351.84, Wait Time: 62.52, End Checkout: 418.21
Customer 696 Arrival: 576.26, End Shopping: 595.16, Wait Time: 105.36, End Checkout: 703.42
Customer 697 Arrival: 279.76, End Shopping: 309.28, Wait Time: 52.04, End Checkout: 365.37
Customer 698 Arrival: 172.86, End Shopping: 180.12, Wait Time: 2.05, End Checkout: 183.77
Customer 699 Arrival: 313.22, End Shopping: 338.44, Wait Time: 52.07, End Checkout: 393.81
Customer 700 Arrival: 500.4, End Shopping: 581.8, Wait Time: 96.92, End Checkout: 683.47
Customer 701 Arrival: 367.21, End Shopping: 374.31, Wait Time: 0.0, End Checkout: 376.31
Customer 702 Arrival: 207.43, End Shopping: 208.03, Wait Time: 0.27, End Checkout: 209.4
Customer 703 Arrival: 290.68, End Shopping: 315.6, Wait Time: 51.2, End Checkout: 370.2
Customer 704 Arrival: 188.01, End Shopping: 195.16, Wait Time: -0.0, End Checkout: 197.26
Customer 705 Arrival: 76.61, End Shopping: 88.38, Wait Time: 0.0, End Checkout: 90.48
Customer 706 Arrival: 332.79, End Shopping: 335.61, Wait Time: 1.45, End Checkout: 338.36
Customer 707 Arrival: 471.72, End Shopping: 476.16, Wait Time: 1.44, End Checkout: 478.9
Customer 708 Arrival: 137.82, End Shopping: 146.55, Wait Time: 0.09, End Checkout: 148.54
Customer 709 Arrival: 641.91, End Shopping: 675.66, Wait Time: 122.27, End Checkout: 801.28
Customer 710 Arrival: 486.15, End Shopping: 523.56, Wait Time: 98.37, End Checkout: 626.08
Customer 711 Arrival: 182.91, End Shopping: 185.27, Wait Time: 0.7, End Checkout: 187.17
Customer 712 Arrival: 594.51, End Shopping: 624.15, Wait Time: 111.89, End Checkout: 739.94
Customer 713 Arrival: 632.6, End Shopping: 651.08, Wait Time: 113.75, End Checkout: 768.03
Customer 714 Arrival: 439.17, End Shopping: 511.17, Wait Time: 90.87, End Checkout: 607.04
Customer 715 Arrival: 712.27, End Shopping: 712.83, Wait Time: 0.64, End Checkout: 714.57
Customer 716 Arrival: 183.05, End Shopping: 183.64, Wait Time: 1.2, End Checkout: 185.94
Customer 717 Arrival: 2.23, End Shopping: 29.23, Wait Time: 1.21, End Checkout: 35.14
Customer 718 Arrival: 193.75, End Shopping: 252.6, Wait Time: 45.01, End Checkout: 302.36
Customer 719 Arrival: 485.78, End Shopping: 518.84, Wait Time: 87.07, End Checkout: 609.81
Customer 720 Arrival: 621.21, End Shopping: 668.79, Wait Time: 128.92, End Checkout: 801.66
Customer 721 Arrival: 123.43, End Shopping: 203.67, Wait Time: 24.37, End Checkout: 232.99
Customer 722 Arrival: 439.66, End Shopping: 451.0, Wait Time: 78.91, End Checkout: 532.81
Customer 723 Arrival: 475.94, End Shopping: 494.66, Wait Time: 79.84, End Checkout: 577.4
Customer 724 Arrival: 146.43, End Shopping: 177.51, Wait Time: 22.8, End Checkout: 204.16
Customer 725 Arrival: 430.23, End Shopping: 441.91, Wait Time: 0.89, End Checkout: 444.6
Customer 726 Arrival: 242.68, End Shopping: 287.32, Wait Time: 47.51, End Checkout: 338.63
Customer 727 Arrival: 673.02, End Shopping: 676.74, Wait Time: -0.0, End Checkout: 678.14
Customer 728 Arrival: 362.4, End Shopping: 364.98, Wait Time: -0.0, End Checkout: 366.18
Customer 729 Arrival: 624.91, End Shopping: 629.15, Wait Time: 0.59, End Checkout: 631.54
Customer 730 Arrival: 259.23, End Shopping: 323.07, Wait Time: 56.22, End Checkout: 384.14
Customer 731 Arrival: 42.23, End Shopping: 46.55, Wait Time: 0.0, End Checkout: 47.95
Customer 732 Arrival: 169.79, End Shopping: 184.09, Wait Time: 25.02, End Checkout: 212.21
Customer 733 Arrival: 321.0, End Shopping: 367.25, Wait Time: 67.64, End Checkout: 438.74
Customer 734 Arrival: 279.49, End Shopping: 297.31, Wait Time: 48.31, End Checkout: 348.72
Customer 735 Arrival: 56.78, End Shopping: 70.19, Wait Time: 3.46, End Checkout: 76.1
Customer 736 Arrival: 226.65, End Shopping: 232.25, Wait Time: 0.0, End Checkout: 233.65
Customer 737 Arrival: 444.79, End Shopping: 464.77, Wait Time: 77.54, End Checkout: 545.21
Customer 738 Arrival: 408.79, End Shopping: 420.89, Wait Time: 0.0, End Checkout: 422.89
Customer 739 Arrival: 282.24, End Shopping: 341.76, Wait Time: 57.96, End Checkout: 404.12
Customer 740 Arrival: 508.24, End Shopping: 523.74, Wait Time: 90.6, End Checkout: 617.89
Customer 741 Arrival: 668.48, End Shopping: 687.57, Wait Time: 133.54, End Checkout: 824.26
Customer 742 Arrival: 320.55, End Shopping: 335.5, Wait Time: 58.26, End Checkout: 396.91
Customer 743 Arrival: 386.32, End Shopping: 392.96, Wait Time: 0.0, End Checkout: 394.76
Customer 744 Arrival: 252.97, End Shopping: 271.87, Wait Time: 52.79, End Checkout: 327.36
Customer 745 Arrival: 234.61, End Shopping: 237.53, Wait Time: 0.75, End Checkout: 239.48
Customer 746 Arrival: 718.99, End Shopping: 794.23, Wait Time: 104.59, End Checkout: 903.67
Customer 747 Arrival: 541.31, End Shopping: 547.34, Wait Time: -0.0, End Checkout: 549.24
Customer 748 Arrival: 513.99, End Shopping: 515.08, Wait Time: 0.66, End Checkout: 516.84
Customer 749 Arrival: 404.21, End Shopping: 408.21, Wait Time: 0.89, End Checkout: 410.6
Customer 750 Arrival: 274.79, End Shopping: 284.87, Wait Time: 47.04, End Checkout: 334.81
Customer 751 Arrival: 347.05, End Shopping: 378.85, Wait Time: 63.85, End Checkout: 446.2
Customer 752 Arrival: 467.65, End Shopping: 483.25, Wait Time: 87.32, End Checkout: 573.87
Customer 753 Arrival: 655.06, End Shopping: 665.71, Wait Time: 117.8, End Checkout: 786.26
Customer 754 Arrival: 114.59, End Shopping: 125.49, Wait Time: 0.0, End Checkout: 127.49
Customer 755 Arrival: 208.93, End Shopping: 263.33, Wait Time: 46.95, End Checkout: 314.28
Customer 756 Arrival: 253.41, End Shopping: 306.77, Wait Time: 52.56, End Checkout: 363.63
Customer 757 Arrival: 642.36, End Shopping: 645.03, Wait Time: 0.95, End Checkout: 647.28
Customer 758 Arrival: 65.25, End Shopping: 72.85, Wait Time: 0.0, End Checkout: 74.85
Customer 759 Arrival: 370.19, End Shopping: 376.46, Wait Time: 0.32, End Checkout: 378.88
Customer 760 Arrival: 541.11, End Shopping: 571.77, Wait Time: 101.03, End Checkout: 675.85
Customer 761 Arrival: 423.23, End Shopping: 440.87, Wait Time: 73.2, End Checkout: 517.12
Customer 762 Arrival: 394.71, End Shopping: 397.51, Wait Time: 0.59, End Checkout: 399.6
Customer 763 Arrival: 205.95, End Shopping: 241.05, Wait Time: 47.39, End Checkout: 293.14
Customer 764 Arrival: 266.22, End Shopping: 268.68, Wait Time: 0.0, End Checkout: 269.98
Customer 765 Arrival: 616.62, End Shopping: 624.21, Wait Time: 1.27, End Checkout: 627.58
Customer 766 Arrival: 458.01, End Shopping: 489.06, Wait Time: 82.2, End Checkout: 574.41
Customer 767 Arrival: 550.51, End Shopping: 559.79, Wait Time: 0.86, End Checkout: 562.45
Customer 768 Arrival: 16.52, End Shopping: 48.71, Wait Time: 2.02, End Checkout: 54.58
Customer 769 Arrival: 135.29, End Shopping: 213.17, Wait Time: 32.72, End Checkout: 250.84
Customer 770 Arrival: 358.73, End Shopping: 381.41, Wait Time: 69.46, End Checkout: 454.27
Customer 771 Arrival: 296.37, End Shopping: 307.97, Wait Time: 1.46, End Checkout: 311.43
Customer 772 Arrival: 342.25, End Shopping: 367.24, Wait Time: 66.4, End Checkout: 436.49
Customer 773 Arrival: 650.58, End Shopping: 653.28, Wait Time: 3.47, End Checkout: 658.05
Customer 774 Arrival: 458.58, End Shopping: 462.22, Wait Time: -0.0, End Checkout: 463.62
Customer 775 Arrival: 85.76, End Shopping: 143.0, Wait Time: 16.66, End Checkout: 164.31
Customer 776 Arrival: 164.73, End Shopping: 219.33, Wait Time: 35.32, End Checkout: 259.25
Customer 777 Arrival: 522.79, End Shopping: 535.03, Wait Time: 1.17, End Checkout: 538.4
Customer 778 Arrival: 88.17, End Shopping: 122.25, Wait Time: 14.93, End Checkout: 140.38
Customer 779 Arrival: 92.99, End Shopping: 122.09, Wait Time: 14.1, End Checkout: 139.69
Customer 780 Arrival: 447.72, End Shopping: 455.91, Wait Time: 1.49, End Checkout: 459.3
Customer 781 Arrival: 639.34, End Shopping: 654.14, Wait Time: 3.26, End Checkout: 659.4
Customer 782 Arrival: 423.11, End Shopping: 459.11, Wait Time: 75.2, End Checkout: 538.81
Customer 783 Arrival: 155.26, End Shopping: 159.1, Wait Time: -0.0, End Checkout: 160.7
Customer 784 Arrival: 10.91, End Shopping: 54.56, Wait Time: 0.0, End Checkout: 58.81
Customer 785 Arrival: 361.98, End Shopping: 415.39, Wait Time: 79.94, End Checkout: 499.78
Customer 786 Arrival: 593.58, End Shopping: 599.53, Wait Time: 0.93, End Checkout: 602.16
Customer 787 Arrival: 89.53, End Shopping: 124.3, Wait Time: 15.17, End Checkout: 144.32
Customer 788 Arrival: 192.42, End Shopping: 238.02, Wait Time: 45.94, End Checkout: 288.36
Customer 789 Arrival: 675.97, End Shopping: 739.1, Wait Time: 141.83, End Checkout: 885.88
Customer 790 Arrival: 119.15, End Shopping: 124.59, Wait Time: 1.36, End Checkout: 127.35
Customer 791 Arrival: 396.6, End Shopping: 405.84, Wait Time: 0.0, End Checkout: 407.54
Customer 792 Arrival: 363.31, End Shopping: 370.81, Wait Time: 0.26, End Checkout: 373.07
Customer 793 Arrival: 502.74, End Shopping: 503.86, Wait Time: 2.28, End Checkout: 507.34
Customer 794 Arrival: 168.83, End Shopping: 193.31, Wait Time: 27.67, End Checkout: 225.38
Customer 795 Arrival: 614.58, End Shopping: 623.54, Wait Time: 3.02, End Checkout: 628.26
Customer 796 Arrival: 81.46, End Shopping: 99.14, Wait Time: 1.31, End Checkout: 103.3
Customer 797 Arrival: 326.06, End Shopping: 329.36, Wait Time: 0.5, End Checkout: 331.36
Customer 798 Arrival: 229.72, End Shopping: 237.84, Wait Time: 0.38, End Checkout: 239.92
Customer 799 Arrival: 338.47, End Shopping: 339.18, Wait Time: -0.0, End Checkout: 340.28
Customer 800 Arrival: 682.67, End Shopping: 721.07, Wait Time: 138.57, End Checkout: 863.64
Customer 801 Arrival: 495.06, End Shopping: 555.78, Wait Time: 94.43, End Checkout: 654.51
Customer 802 Arrival: 3.84, End Shopping: 42.7, Wait Time: -0.0, End Checkout: 46.15
Customer 803 Arrival: 394.75, End Shopping: 396.27, Wait Time: 0.0, End Checkout: 397.47
Customer 804 Arrival: 244.8, End Shopping: 263.16, Wait Time: 47.24, End Checkout: 314.1
Customer 805 Arrival: 428.62, End Shopping: 483.62, Wait Time: 81.53, End Checkout: 569.65
Customer 806 Arrival: 372.82, End Shopping: 379.97, Wait Time: 0.0, End Checkout: 381.47
Customer 807 Arrival: 642.59, End Shopping: 651.06, Wait Time: 1.67, End Checkout: 654.83
Customer 808 Arrival: 688.51, End Shopping: 689.63, Wait Time: 0.0, End Checkout: 690.73
Customer 809 Arrival: 395.7, End Shopping: 401.38, Wait Time: 0.96, End Checkout: 404.14
Customer 810 Arrival: 716.86, End Shopping: 732.33, Wait Time: 139.52, End Checkout: 874.5
Customer 811 Arrival: 127.46, End Shopping: 197.64, Wait Time: 24.54, End Checkout: 227.08
Customer 812 Arrival: 170.31, End Shopping: 177.71, Wait Time: 0.85, End Checkout: 180.56
Customer 813 Arrival: 391.14, End Shopping: 407.94, Wait Time: -0.0, End Checkout: 410.14
Customer 814 Arrival: 333.2, End Shopping: 333.92, Wait Time: 1.69, End Checkout: 336.71
Customer 815 Arrival: 270.99, End Shopping: 329.29, Wait Time: 58.52, End Checkout: 392.46
Customer 816 Arrival: 125.95, End Shopping: 127.81, Wait Time: 0.0, End Checkout: 129.11
Customer 817 Arrival: 139.09, End Shopping: 165.61, Wait Time: 19.2, End Checkout: 189.36
Customer 818 Arrival: 656.36, End Shopping: 680.44, Wait Time: 119.54, End Checkout: 803.38
Customer 819 Arrival: 132.54, End Shopping: 134.79, Wait Time: 0.22, End Checkout: 136.31
Customer 820 Arrival: 312.57, End Shopping: 322.47, Wait Time: -0.0, End Checkout: 324.57
Customer 821 Arrival: 510.86, End Shopping: 526.34, Wait Time: -0.0, End Checkout: 528.54
Customer 822 Arrival: 632.66, End Shopping: 640.91, Wait Time: 0.0, End Checkout: 643.01
Customer 823 Arrival: 641.9, End Shopping: 676.58, Wait Time: 119.44, End Checkout: 800.57
Customer 824 Arrival: 321.44, End Shopping: 323.9, Wait Time: 1.34, End Checkout: 326.54
Customer 825 Arrival: 581.88, End Shopping: 605.72, Wait Time: 105.36, End Checkout: 713.88
Customer 826 Arrival: 499.12, End Shopping: 508.29, Wait Time: -0.0, End Checkout: 509.99
Customer 827 Arrival: 72.98, End Shopping: 79.84, Wait Time: 0.0, End Checkout: 81.54
Customer 828 Arrival: 262.42, End Shopping: 341.94, Wait Time: 62.2, End Checkout: 408.94
Customer 829 Arrival: 130.81, End Shopping: 141.13, Wait Time: 0.0, End Checkout: 143.33
Customer 830 Arrival: 150.25, End Shopping: 215.21, Wait Time: 33.23, End Checkout: 253.34
Customer 831 Arrival: 460.31, End Shopping: 480.26, Wait Time: 81.84, End Checkout: 565.15
Customer 832 Arrival: 700.1, End Shopping: 747.14, Wait Time: 142.1, End Checkout: 892.84
Customer 833 Arrival: 521.29, End Shopping: 546.07, Wait Time: 91.74, End Checkout: 640.86
Customer 834 Arrival: 261.52, End Shopping: 293.2, Wait Time: 50.02, End Checkout: 347.42
Customer 835 Arrival: 187.96, End Shopping: 199.84, Wait Time: -0.0, End Checkout: 202.04
Customer 836 Arrival: 433.38, End Shopping: 438.06, Wait Time: 3.31, End Checkout: 442.77
Customer 837 Arrival: 520.25, End Shopping: 558.25, Wait Time: 99.19, End Checkout: 661.44
Customer 838 Arrival: 708.14, End Shopping: 741.44, Wait Time: 149.58, End Checkout: 894.52
Customer 839 Arrival: 267.22, End Shopping: 337.42, Wait Time: 60.35, End Checkout: 402.47
Customer 840 Arrival: 271.9, End Shopping: 274.6, Wait Time: -0.0, End Checkout: 275.9
Customer 841 Arrival: 149.3, End Shopping: 154.46, Wait Time: 0.0, End Checkout: 155.86
Customer 842 Arrival: 10.91, End Shopping: 14.41, Wait Time: 0.0, End Checkout: 16.66
Customer 843 Arrival: 637.32, End Shopping: 642.04, Wait Time: 0.0, End Checkout: 643.84
Customer 844 Arrival: 474.8, End Shopping: 546.35, Wait Time: 91.08, End Checkout: 642.08
Customer 845 Arrival: 556.04, End Shopping: 558.94, Wait Time: 1.23, End Checkout: 561.67
Customer 846 Arrival: 680.6, End Shopping: 705.21, Wait Time: 137.4, End Checkout: 845.76
Customer 847 Arrival: 711.08, End Shopping: 722.51, Wait Time: -0.0, End Checkout: 724.41
Customer 848 Arrival: 710.64, End Shopping: 752.69, Wait Time: 140.17, End Checkout: 896.31
Customer 849 Arrival: 143.42, End Shopping: 144.98, Wait Time: 1.24, End Checkout: 147.42
Customer 850 Arrival: 466.02, End Shopping: 470.47, Wait Time: 1.14, End Checkout: 473.11
Customer 851 Arrival: 658.73, End Shopping: 694.85, Wait Time: 128.33, End Checkout: 827.28
Customer 852 Arrival: 300.89, End Shopping: 330.29, Wait Time: 53.98, End Checkout: 387.67
Customer 853 Arrival: 607.74, End Shopping: 624.27, Wait Time: 106.56, End Checkout: 734.28
Customer 854 Arrival: 56.1, End Shopping: 104.57, Wait Time: 5.95, End Checkout: 114.37
Customer 855 Arrival: 588.16, End Shopping: 588.84, Wait Time: 0.35, End Checkout: 590.29
Customer 856 Arrival: 33.61, End Shopping: 50.89, Wait Time: 0.0, End Checkout: 53.09
Customer 857 Arrival: 389.54, End Shopping: 396.98, Wait Time: -0.0, End Checkout: 399.18
Customer 858 Arrival: 419.95, End Shopping: 427.87, Wait Time: 0.32, End Checkout: 430.09
Customer 859 Arrival: 443.45, End Shopping: 491.39, Wait Time: 91.88, End Checkout: 587.62
Customer 860 Arrival: 352.87, End Shopping: 405.67, Wait Time: 77.9, End Checkout: 488.57
Customer 861 Arrival: 494.19, End Shopping: 497.4, Wait Time: 0.0, End Checkout: 498.7
Customer 862 Arrival: 328.7, End Shopping: 394.26, Wait Time: 69.81, End Checkout: 468.27
Customer 863 Arrival: 302.08, End Shopping: 306.28, Wait Time: 1.17, End Checkout: 309.15
Customer 864 Arrival: 439.27, End Shopping: 480.12, Wait Time: 86.23, End Checkout: 570.5
Customer 865 Arrival: 405.76, End Shopping: 472.48, Wait Time: 80.69, End Checkout: 557.57
Customer 866 Arrival: 348.31, End Shopping: 364.04, Wait Time: -0.0, End Checkout: 366.14
Customer 867 Arrival: 445.79, End Shopping: 448.61, Wait Time: 0.43, End Checkout: 450.34
Customer 868 Arrival: 267.51, End Shopping: 275.43, Wait Time: 0.71, End Checkout: 278.24
Customer 869 Arrival: 557.88, End Shopping: 571.3, Wait Time: 97.49, End Checkout: 671.89
Customer 870 Arrival: 329.12, End Shopping: 355.34, Wait Time: 69.91, End Checkout: 429.15
Customer 871 Arrival: 549.69, End Shopping: 550.69, Wait Time: -0.0, End Checkout: 551.79
Customer 872 Arrival: 505.29, End Shopping: 519.98, Wait Time: 81.95, End Checkout: 604.58
Customer 873 Arrival: 435.41, End Shopping: 436.59, Wait Time: 3.24, End Checkout: 440.93
Customer 874 Arrival: 377.63, End Shopping: 396.03, Wait Time: 73.16, End Checkout: 472.34
Customer 875 Arrival: 70.94, End Shopping: 107.34, Wait Time: 3.02, End Checkout: 113.76
Customer 876 Arrival: 436.96, End Shopping: 467.9, Wait Time: 78.61, End Checkout: 550.21
Customer 877 Arrival: 418.02, End Shopping: 442.09, Wait Time: 76.61, End Checkout: 522.15
Customer 878 Arrival: 689.89, End Shopping: 747.46, Wait Time: 146.72, End Checkout: 899.03
Customer 879 Arrival: 96.34, End Shopping: 130.22, Wait Time: 16.84, End Checkout: 150.46
Customer 880 Arrival: 471.61, End Shopping: 491.39, Wait Time: 86.8, End Checkout: 581.34
Customer 881 Arrival: 219.24, End Shopping: 236.4, Wait Time: 36.18, End Checkout: 275.88
Customer 882 Arrival: 684.62, End Shopping: 706.82, Wait Time: 140.9, End Checkout: 851.22
Customer 883 Arrival: 386.14, End Shopping: 387.05, Wait Time: 0.54, End Checkout: 388.69
Customer 884 Arrival: 320.49, End Shopping: 373.4, Wait Time: 65.31, End Checkout: 442.56
Customer 885 Arrival: 176.14, End Shopping: 191.86, Wait Time: -0.0, End Checkout: 194.06
Customer 886 Arrival: 588.84, End Shopping: 598.78, Wait Time: 1.68, End Checkout: 602.16
Customer 887 Arrival: 707.29, End Shopping: 749.95, Wait Time: 132.99, End Checkout: 887.64
Customer 888 Arrival: 252.86, End Shopping: 271.16, Wait Time: 50.72, End Checkout: 324.63
Customer 889 Arrival: 219.71, End Shopping: 223.49, Wait Time: 1.46, End Checkout: 226.25
Customer 890 Arrival: 642.61, End Shopping: 670.35, Wait Time: 114.95, End Checkout: 789.2
Customer 891 Arrival: 646.22, End Shopping: 660.98, Wait Time: 0.93, End Checkout: 664.11
Customer 892 Arrival: 686.56, End Shopping: 726.98, Wait Time: 133.63, End Checkout: 864.96
Customer 893 Arrival: 588.67, End Shopping: 604.4, Wait Time: 1.01, End Checkout: 607.51
Customer 894 Arrival: 226.61, End Shopping: 251.43, Wait Time: 52.47, End Checkout: 306.75
Customer 895 Arrival: 587.43, End Shopping: 593.67, Wait Time: 1.49, End Checkout: 596.96
Customer 896 Arrival: 34.58, End Shopping: 56.9, Wait Time: -0.0, End Checkout: 59.8
Customer 897 Arrival: 440.67, End Shopping: 460.45, Wait Time: 78.71, End Checkout: 542.31
Customer 898 Arrival: 459.37, End Shopping: 461.25, Wait Time: -0.0, End Checkout: 462.45
Customer 899 Arrival: 21.08, End Shopping: 47.0, Wait Time: 0.0, End Checkout: 50.2
Customer 900 Arrival: 501.43, End Shopping: 513.67, Wait Time: 85.02, End Checkout: 601.89
Customer 901 Arrival: 68.32, End Shopping: 73.97, Wait Time: 0.78, End Checkout: 76.25
Customer 902 Arrival: 668.86, End Shopping: 677.14, Wait Time: 1.07, End Checkout: 679.81
Customer 903 Arrival: 12.21, End Shopping: 28.45, Wait Time: -0.0, End Checkout: 31.15
Customer 904 Arrival: 235.83, End Shopping: 250.28, Wait Time: 50.61, End Checkout: 303.74
Customer 905 Arrival: 64.3, End Shopping: 70.1, Wait Time: 0.4, End Checkout: 72.5
Customer 906 Arrival: 227.88, End Shopping: 230.54, Wait Time: 0.0, End Checkout: 231.74
Customer 907 Arrival: 430.44, End Shopping: 446.04, Wait Time: 74.56, End Checkout: 523.8
Customer 908 Arrival: 327.29, End Shopping: 344.75, Wait Time: 61.97, End Checkout: 409.62
Customer 909 Arrival: 436.77, End Shopping: 443.57, Wait Time: 1.53, End Checkout: 447.1
Customer 910 Arrival: 617.99, End Shopping: 622.04, Wait Time: 0.65, End Checkout: 623.99
Customer 911 Arrival: 233.04, End Shopping: 264.24, Wait Time: 51.44, End Checkout: 319.63
Customer 912 Arrival: 90.45, End Shopping: 100.45, Wait Time: 0.0, End Checkout: 102.45
Customer 913 Arrival: 507.32, End Shopping: 522.83, Wait Time: -0.0, End Checkout: 524.93
Customer 914 Arrival: 682.93, End Shopping: 691.09, Wait Time: 0.0, End Checkout: 692.69
Customer 915 Arrival: 33.52, End Shopping: 67.12, Wait Time: -0.0, End Checkout: 71.92
Customer 916 Arrival: 458.9, End Shopping: 465.86, Wait Time: 0.0, End Checkout: 467.66
Customer 917 Arrival: 528.14, End Shopping: 581.15, Wait Time: 106.47, End Checkout: 692.47
Customer 918 Arrival: 163.82, End Shopping: 178.22, Wait Time: 0.16, End Checkout: 180.58
Customer 919 Arrival: 458.75, End Shopping: 461.11, Wait Time: 0.63, End Checkout: 462.94
Customer 920 Arrival: 165.38, End Shopping: 194.5, Wait Time: 31.2, End Checkout: 230.5
Customer 921 Arrival: 697.69, End Shopping: 711.22, Wait Time: 0.14, End Checkout: 713.46
